age,gender,country,mascu_sec,working,gnorm_executives,gnorm_nurses,competitiveness,risk_tolerance,depression_score,cgi,male,rand
30,Male,Germany,1,1,Strongly agree,Agree,7,8,2.75,8,1,.50531447
24,Male,USA,1,1,Agree,Agree,7,6,3.25,7,1,.8623876
20,Female,UK,,1,Strongly disagree,Disagree,8,10,4.5,5,0,.52411693
35,Female,Sweden,1,1,Strongly agree,Strongly agree,6,5,2,7,0,.9226467
45,Male,Greece,0,1,Strongly agree,Strongly agree,8,8,2,10,1,.90179104
30,Female,UK,,0,Strongly agree,Strongly agree,0,1,4,3,0,.55102843
27,Female,France,0,1,,,0,5,1,0,0,.50678104
25,Male,USA,0,1,Strongly agree,Agree,10,8,2.75,7,1,.61393642
53,Male,Greece,1,1,Agree,Agree,10,10,2.25,10,1,.63928235
48,Male,Greece,0,1,Agree,Agree,7,7,2.75,7,1,.70135331
47,Female,Greece,0,1,Strongly agree,Strongly agree,2,2,4.25,1,0,.55637509
24,Male,USA,0,1,Disagree,Strongly disagree,7,9,3.5,10,1,.68625808
38,Female,Greece,,0,Strongly agree,Agree,10,10,2.75,0,0,.57417732
56,Male,Romania,0,1,Agree,Agree,7,7,1.5,9,1,.86917704
26,Male,Germany,0,1,Strongly agree,Strongly agree,10,5,1,10,1,.64491594
32,Male,USA,,0,Agree,Agree,8,9,5,10,1,.62664288
32,Male,USA,0,1,Agree,Agree,7,9,2.25,7,1,.84773809
33,Male,USA,1,1,Agree,Agree,7,6,2.25,7,1,.89478737
21,Male,Romania,0,1,Strongly agree,Strongly agree,8,5,3,7,1,.65516257
49,Male,Poland,,0,Strongly agree,Strongly agree,10,10,3.25,10,1,.62801659
33,Male,USA,1,1,Agree,Agree,8,8,1.75,9,1,.82402569
35,Female,Greece,0,1,Strongly agree,Strongly agree,8,5,1,0,0,.89350134
18,Male,USA,,0,Agree,Agree,7,6,3,6,1,.50900316
50,Male,Singapore,1,1,Agree,Agree,1,7,1.25,7,1,.82524723
18,Male,USA,,1,Strongly agree,Strongly agree,7,8,3,7,1,.86353225
21,Male,USA,,0,Agree,Agree,5,6,3,7,1,.72238874
40,Male,Romania,0,1,Strongly agree,Strongly agree,9,9,1.5,8,1,.76145077
24,Male,USA,0,1,Strongly agree,Agree,9,10,1.5,7,1,.9643507
41,Female,Greece,0,1,Agree,Agree,7,7,2,3,0,.96068138
27,Female,Singapore,0,1,Strongly agree,Agree,6,4,2.75,5,0,.5283317
28,Male,USA,1,1,,,7,5,3.5,10,1,.78570282
26,Male,USA,,0,Strongly disagree,Agree,8,8,1,7,1,.78892827
26,Female,Singapore,0,1,Agree,Disagree,6,2,3.25,2,0,.65600306
35,Male,Germany,0,1,Strongly agree,Strongly agree,10,9,1.75,8,1,.69285029
19,Male,USA,0,1,Agree,Agree,7,8,1.75,7,1,.79595029
46,Male,Romania,1,1,Strongly disagree,Strongly agree,8,9,1.75,9,1,.52604389
58,Female,Greece,0,1,Strongly agree,Strongly agree,8,8,2.25,3,0,.62384129
43,Male,Greece,0,1,Strongly agree,,8,1,2.25,8,1,.63076746
27,Female,Greece,0,1,Strongly agree,Agree,9,5,2.5,0,0,.78503394
25,Male,USA,0,1,Agree,Agree,8,4,4,7,1,.6967724
19,Male,USA,0,1,Strongly agree,Agree,8,6,3,6,1,.92836463
20,Male,USA,0,1,Agree,Agree,7,4,3,6,1,.97188699
23,Male,USA,1,1,Agree,Disagree,7,8,3.25,7,1,.58394027
37,Female,Greece,0,1,Strongly agree,Strongly agree,5,1,2.5,0,0,.98623759
51,Male,Greece,0,1,Agree,Strongly agree,10,6,1.75,8,1,.7162019
29,Male,USA,,0,Agree,Agree,10,10,4.75,9,1,.61098099
18,Female,UK,,0,Strongly agree,Agree,3,7,4.25,3,0,.75618327
24,Male,Greece,0,1,Strongly agree,Strongly agree,6,6,2.5,7,1,.95509088
40,Female,UK,0,1,Strongly agree,Strongly agree,8,6,2,3,0,.50738043
55,Female,Greece,0,1,Strongly agree,Agree,6,6,1.75,1,0,.9625023
31,Male,USA,,0,Agree,Agree,6,4,4,8,1,.73083389
33,Male,USA,,0,Strongly agree,Strongly agree,5,10,3.25,5,1,.89842975
37,Male,Romania,1,1,Strongly agree,Strongly agree,10,1,2,10,1,.62937367
35,Female,Greece,0,1,Strongly agree,Strongly agree,7,1,3.75,3,0,.63715541
21,Male,Romania,1,1,Strongly agree,Strongly agree,0,10,1.75,10,1,.50564802
22,Female,France,,0,Strongly agree,Strongly agree,0,1,4.25,6,0,.96314871
46,Male,Greece,0,1,Strongly agree,Agree,7,7,2,10,1,.87745196
31,Male,France,1,1,Strongly agree,Strongly agree,4,4,2.5,6,1,.76223218
18,Male,Romania,,0,Agree,Disagree,9,8,2.5,10,1,.64860666
41,Male,Greece,0,1,Agree,Strongly agree,9,8,3.75,10,1,.73718858
28,Female,UK,,0,Strongly agree,Strongly agree,10,10,2.75,0,0,.85157561
26,Female,UK,1,1,Strongly agree,Strongly agree,10,7,2,5,0,.69883621
48,Male,Greece,0,1,Agree,Agree,6,5,3,5,1,.58263391
25,Male,Romania,1,1,Strongly agree,Strongly agree,9,6,1.25,3,1,.76950228
25,Male,Greece,0,1,Strongly agree,Strongly agree,6,7,2.75,8,1,.81061763
19,Male,USA,,0,Disagree,Disagree,10,7,4.25,8,1,.82854581
42,Female,UK,1,1,Agree,Agree,8,7,3.75,2,0,.5772444
25,Male,France,1,1,Agree,Strongly agree,7,6,2.75,10,1,.90739465
45,Male,Romania,0,1,Strongly agree,Agree,9,9,1.75,7,1,.68662822
20,Male,Romania,,1,Agree,Strongly agree,8,8,5,10,1,.75175714
32,Female,Netherlands,,0,Agree,Strongly agree,7,6,2.5,2,0,.92224342
31,Female,Sweden,,0,Strongly agree,Strongly agree,5,1,4.75,0,0,.5002799
59,Female,Greece,,0,Strongly agree,Strongly agree,0,5,1.75,0,0,.84807503
30,Male,USA,0,1,Strongly agree,Strongly agree,8,7,2.25,7,1,.5882318
28,Female,UK,0,1,Strongly agree,Strongly agree,0,2,2,4,0,.95681554
25,Female,Greece,0,1,Strongly agree,Strongly agree,8,3,4.25,3,0,.54052699
21,Female,Netherlands,,1,Strongly agree,Strongly disagree,7,6,1.75,2,0,.50104392
35,Female,Sweden,0,1,Agree,Agree,8,4,1.25,2,0,.96780503
54,Female,Singapore,0,1,Agree,Agree,10,1,2,0,0,.94599909
20,Female,UK,1,1,Disagree,Strongly agree,4,5,2.5,3,0,.55759096
39,Female,Czech Republic,,0,Disagree,Agree,2,5,2.25,4,0,.72145045
42,Male,Sweden,1,1,Strongly agree,Disagree,4,5,5,5,1,.52382576
57,Female,Singapore,0,1,Strongly agree,Strongly agree,0,1,5,4,0,.50617063
44,Female,Sweden,0,1,Strongly agree,Strongly agree,3,5,2,3,0,.79983497
60,Male,Netherlands,1,1,Strongly agree,Strongly agree,8,7,2,6,1,.9689545
30,Female,France,,0,Strongly agree,Strongly agree,5,1,2.25,2,0,.518812
25,Female,Singapore,0,1,Strongly agree,Strongly agree,6,7,2.5,4,0,.92175615
32,Female,Singapore,0,1,Strongly agree,Agree,7,3,3.75,4,0,.96681732
35,Female,France,,0,Strongly agree,Agree,5,7,2.5,5,0,.70251083
22,Male,Singapore,,0,Agree,Agree,10,7,2,7,1,.98491025
46,Male,France,1,1,Strongly agree,Strongly agree,7,6,2.25,7,1,.83489835
47,Male,Poland,0,1,Agree,Agree,4,4,3.5,6,1,.89449435
38,Female,Sweden,0,1,Strongly agree,Strongly agree,3,7,2,4,0,.92160296
58,Male,France,0,1,Strongly agree,Strongly agree,8,6,2,8,1,.87554777
24,Female,Greece,0,1,Strongly agree,Strongly agree,8,4,4.5,3,0,.79575348
21,Female,Greece,,0,Strongly agree,Strongly agree,6,5,3,2,0,.71530223
27,Male,Greece,,1,Agree,Agree,8,8,1,8,1,.56672442
42,Female,Czech Republic,,0,Strongly agree,Agree,10,6,1.75,7,0,.98319966
46,Female,Netherlands,,0,Strongly agree,Strongly agree,5,7,1.75,3,0,.75617528
37,Female,Netherlands,0,1,Strongly agree,Strongly agree,4,5,1.75,3,0,.50404352
26,Female,Sweden,,1,Strongly agree,Strongly agree,4,4,5,5,0,.58969688
30,Female,Greece,0,1,Disagree,Strongly agree,5,10,4.5,5,0,.86549336
34,Female,Netherlands,0,1,Strongly agree,Agree,7,6,2,2,0,.90994847
31,Female,France,0,1,Strongly agree,Strongly agree,6,6,4.75,3,0,.99419034
30,Male,Greece,1,1,Agree,Agree,10,1,4.5,8,1,.59052855
28,Female,Singapore,0,1,Agree,Agree,9,6,1,1,0,.65576804
55,Female,Netherlands,0,1,Strongly agree,Agree,7,6,2.25,3,0,.71411407
26,Female,Greece,,0,Strongly agree,Strongly agree,5,8,2,1,0,.8497498
61,Male,France,0,1,Strongly agree,Strongly agree,7,7,1.75,7,1,.84171021
29,Male,France,0,1,Agree,Strongly agree,8,7,2.5,6,1,.94024724
25,Female,Netherlands,0,1,Strongly agree,Strongly agree,0,7,2,3,0,.66196996
44,Male,France,0,1,Agree,Agree,8,8,2,10,1,.62726611
60,Male,Czech Republic,,0,Strongly agree,Agree,9,8,1.5,4,1,.73824173
21,Male,France,,0,Strongly agree,Strongly agree,7,6,2.25,7,1,.80527037
38,Male,Sweden,0,1,Agree,Agree,9,8,1,6,1,.58476412
37,Male,Argentina,0,1,Agree,Agree,8,6,2,5,1,.71120971
57,Female,Netherlands,0,1,Strongly disagree,Strongly agree,10,10,1.75,0,0,.82060158
38,Male,Argentina,,0,Strongly agree,Strongly agree,7,5,1,10,1,.53652829
46,Male,Argentina,0,1,Agree,Agree,5,5,1.75,7,1,.66778368
63,Male,Argentina,0,1,Agree,Agree,5,8,1.75,9,1,.79400545
48,Male,Argentina,0,1,Agree,Strongly agree,7,8,1.25,10,1,.54821634
22,Male,France,0,1,Strongly agree,Agree,3,4,2.5,5,1,.61247784
42,Male,France,,0,Agree,Agree,7,6,2,4,1,.62937337
59,Male,Argentina,0,1,Disagree,Strongly agree,10,7,4.25,8,1,.93454677
38,Male,Argentina,1,1,Agree,Strongly agree,8,7,1.25,9,1,.52108335
28,Male,France,0,1,Disagree,Agree,10,8,3,8,1,.92515266
18,Female,Greece,,0,Strongly agree,Agree,7,5,4,3,0,.96979475
43,Male,France,0,1,Disagree,Agree,8,5,3.25,8,1,.96841407
47,Male,Austria,0,1,Strongly agree,Strongly agree,8,7,4,5,1,.89936423
44,Male,Sweden,0,1,Strongly agree,Strongly agree,7,4,1.5,6,1,.5193246
25,Female,Argentina,,0,Agree,Strongly agree,6,8,1.5,0,0,.60607028
30,Male,Austria,0,1,Strongly agree,Strongly agree,9,5,1,9,1,.91944182
26,Female,Austria,0,1,Strongly agree,Strongly agree,6,3,2.75,6,0,.51484656
27,Male,France,1,1,,Strongly agree,8,6,1.75,8,1,.70052582
38,Male,Argentina,,0,Strongly agree,Agree,9,9,1,10,1,.52297276
22,Male,Austria,1,1,Agree,Disagree,10,9,1.5,10,1,.96228945
43,Female,France,,0,Agree,Agree,5,5,2.25,3,0,.74406135
20,Female,France,,0,Disagree,Agree,8,6,2.75,1,0,.5754143
31,Male,France,0,1,Agree,Agree,7,6,2,8,1,.86528641
35,Male,Portugal,,0,Disagree,Agree,10,10,1,10,1,.76301658
46,Male,Portugal,0,1,Agree,Agree,10,5,3.25,10,1,.82588995
23,Female,Portugal,,0,Agree,Disagree,7,4,2.25,3,0,.95404851
20,Male,Austria,0,1,Agree,Strongly agree,9,7,2,8,1,.96924293
32,Female,Brazil,,0,Strongly agree,Strongly agree,8,1,1.25,0,0,.59887671
39,Male,France,1,1,Strongly agree,Agree,9,8,1.5,7,1,.7935071
31,Female,Mexico,1,1,Agree,Agree,0,6,2.5,3,0,.65642864
32,Female,Mexico,0,1,Disagree,Disagree,9,10,1,5,0,.5953365
20,Female,Austria,,0,Strongly agree,Strongly agree,8,8,1.75,2,0,.97602206
49,Male,Argentina,1,1,Strongly agree,Disagree,5,10,1.5,8,1,.72842848
37,Female,Brazil,0,1,Strongly agree,Strongly agree,7,7,2.5,3,0,.84719402
44,Male,Argentina,1,1,Strongly disagree,Strongly disagree,10,7,2.25,7,1,.5556621
30,Female,Argentina,,0,Agree,Agree,7,7,2,5,0,.61838031
30,Female,Chile,,0,Strongly agree,Strongly agree,3,5,1,0,0,.60080653
18,Female,Chile,,0,Strongly agree,Strongly agree,8,6,2.5,3,0,.63025898
43,Male,Chile,1,1,Strongly agree,Strongly agree,8,5,1.25,10,1,.89140326
29,Female,Chile,1,1,Strongly agree,Strongly agree,2,8,2,0,0,.61423278
24,Male,Chile,,0,Strongly agree,Strongly agree,10,10,1.5,10,1,.96577907
48,Male,Argentina,1,1,,Agree,7,8,3,9,1,.50786591
58,Female,Austria,1,1,Agree,Strongly agree,7,4,2.25,2,0,.9535023
44,Male,Chile,1,1,Agree,Agree,9,10,1.75,10,1,.68846285
32,Male,Brazil,1,1,Agree,Agree,8,5,1.25,10,1,.84249562
54,Male,Brazil,0,1,Agree,Agree,5,1,2.5,10,1,.6967901
24,Male,Chile,1,1,Strongly disagree,Agree,8,7,1.75,10,1,.58333564
32,Female,Chile,0,1,Strongly agree,Strongly agree,6,4,3.5,0,0,.54548573
46,Male,Chile,0,1,,Strongly agree,8,6,2.25,10,1,.95364809
41,Male,Portugal,,0,Strongly agree,Strongly agree,5,5,5,10,1,.71076304
33,Male,France,0,1,Strongly agree,Strongly agree,8,1,2.5,8,1,.5307911
44,Male,Brazil,0,1,Strongly agree,Strongly agree,7,8,2.75,6,1,.83364904
40,Male,Portugal,0,1,Disagree,Agree,7,7,5,10,1,.6257174
28,Male,Brazil,,0,Agree,Agree,7,6,1.5,8,1,.84133685
33,Male,Brazil,1,1,Strongly disagree,Strongly agree,9,8,1.5,10,1,.83281004
44,Male,Argentina,,0,Strongly agree,Strongly agree,7,3,1.25,7,1,.52386475
46,Male,Chile,1,1,Agree,Agree,8,8,1.25,10,1,.84116423
42,Male,Chile,,0,Agree,Agree,8,8,2,10,1,.57113421
31,Female,Mexico,,1,Strongly disagree,Disagree,10,1,2,0,0,.91128021
49,Male,Argentina,0,1,Strongly agree,Strongly agree,0,10,1.75,7,1,.60956937
47,Male,Chile,0,1,Strongly agree,Strongly agree,8,7,2,5,1,.83336532
40,Male,Brazil,1,1,Agree,Disagree,10,1,3.5,5,1,.54853517
38,Female,Sweden,1,1,Strongly agree,Strongly agree,7,5,3.5,5,0,.85059482
30,Female,Chile,,1,Agree,Disagree,4,4,2,4,0,.8185764
46,Male,Mexico,0,1,Agree,Agree,8,7,1.75,10,1,.65820682
54,Male,Chile,,0,Agree,Agree,5,5,1.75,4,1,.68748087
40,Male,Brazil,1,1,Agree,Agree,9,6,1.75,0,1,.89393944
38,Male,Chile,,0,Strongly agree,Strongly agree,10,8,1.5,10,1,.74358821
47,Male,Mexico,1,1,Agree,Agree,10,6,1.25,10,1,.74457783
24,Female,Brazil,,1,Agree,,8,5,3.25,0,0,.80362165
54,Male,Chile,0,1,Strongly agree,Strongly agree,7,7,2,8,1,.79132175
53,Male,Chile,0,1,Strongly agree,Strongly agree,8,10,1,9,1,.5938583
55,Male,Brazil,,0,Agree,Strongly agree,8,8,2.5,9,1,.68129915
55,Female,Austria,0,1,Strongly agree,Strongly agree,6,3,1.25,0,0,.69517452
45,Male,Argentina,,0,Strongly agree,Agree,5,8,4.5,5,1,.96378046
18,Female,Brazil,0,1,Strongly agree,Strongly agree,5,5,4.25,2,0,.80475384
59,Male,Brazil,1,1,Strongly agree,Strongly agree,7,6,2.25,7,1,.75419271
33,Male,Chile,0,1,Strongly agree,Strongly agree,7,5,2.5,6,1,.52999067
24,Female,Chile,,0,Strongly disagree,Strongly disagree,6,3,2,0,0,.74726576
30,Female,Brazil,,0,Agree,Strongly agree,9,7,1.75,0,0,.99798012
47,Male,Argentina,1,1,Agree,Agree,7,7,2,8,1,.62568521
33,Female,Argentina,0,1,Disagree,Disagree,10,2,3,3,0,.5423767
45,Male,Mexico,1,1,Agree,Agree,10,10,1.75,10,1,.77151775
27,Female,Portugal,,0,Strongly agree,Strongly agree,3,4,4.25,4,0,.57989413
55,Male,Brazil,1,1,Strongly agree,Strongly disagree,10,5,1.5,10,1,.88578069
31,Female,Chile,1,1,Agree,Strongly agree,5,8,1.25,0,0,.5438118
59,Male,Brazil,,0,Agree,Agree,10,2,3.25,10,1,.93388903
31,Female,Brazil,,0,Agree,Agree,10,10,1.5,0,0,.70466685
49,Male,Chile,0,1,Strongly agree,Agree,9,5,2.25,7,1,.51202559
61,Male,Brazil,0,1,Strongly disagree,Agree,10,6,1.75,10,1,.59029979
38,Male,Chile,1,1,Agree,Agree,9,8,1,9,1,.656084
49,Male,France,0,1,Strongly disagree,Strongly agree,6,6,1.25,8,1,.66399378
33,Male,Argentina,1,1,Strongly agree,Strongly agree,10,10,1.75,10,1,.88439423
26,Male,Mexico,,0,Agree,Agree,6,4,1.5,10,1,.50859433
51,Female,Austria,,0,Strongly disagree,Strongly agree,10,1,5,4,0,.78789461
33,Female,Brazil,,0,Agree,Strongly disagree,5,6,5,4,0,.75356013
22,Female,Brazil,,0,Strongly agree,Agree,5,5,3.5,0,0,.98277324
36,Male,Argentina,,0,Strongly agree,Strongly agree,10,10,1.75,10,1,.75903773
27,Male,Chile,1,1,Strongly agree,Strongly agree,8,10,2,10,1,.67676908
42,Male,Chile,0,1,Strongly agree,Strongly agree,8,5,1,8,1,.77405405
27,Male,France,0,1,Strongly disagree,Strongly disagree,10,10,4.5,10,1,.55445349
42,Male,Chile,,0,Strongly agree,Strongly agree,9,9,1.75,8,1,.62642062
23,Male,Brazil,1,1,Agree,Agree,9,9,2,10,1,.56422514
60,Male,Brazil,,0,Strongly disagree,Agree,8,6,2,0,1,.59106869
27,Female,Mexico,,0,Agree,Strongly agree,7,6,2.25,1,0,.87542033
53,Male,Chile,0,1,Agree,Disagree,1,4,1.75,10,1,.91512346
32,Female,Argentina,0,1,Strongly agree,Strongly agree,6,3,2.5,1,0,.8223567
27,Female,Chile,,0,Strongly agree,Strongly agree,5,3,4.75,3,0,.71178663
52,Male,Austria,,0,Agree,Strongly agree,10,1,4.75,5,1,.65587485
63,Male,Chile,,0,Strongly agree,Strongly agree,10,5,2.25,10,1,.75513774
27,Male,Chile,0,1,Strongly agree,Strongly agree,5,7,2.25,8,1,.863235
58,Male,Chile,0,1,Strongly agree,Strongly agree,10,8,1.5,9,1,.6363101
61,Male,Chile,0,1,Strongly agree,Strongly agree,7,7,4,10,1,.85235685
53,Male,Brazil,1,1,Agree,Disagree,9,8,2.25,10,1,.99043292
30,Male,Chile,,1,Strongly agree,Strongly agree,8,7,3.25,7,1,.63783377
30,Female,Chile,,0,Strongly disagree,Disagree,5,10,3.75,0,0,.70460629
19,Female,Chile,,0,Agree,,6,8,4.25,1,0,.88197625
22,Female,Chile,,0,Strongly agree,Strongly agree,9,8,4.25,3,0,.97843772
49,Male,Mexico,1,1,Strongly agree,Strongly disagree,10,10,1.25,10,1,.53048474
60,Male,Chile,0,1,Strongly agree,Agree,6,7,1,10,1,.98685271
20,Male,Brazil,1,1,Disagree,Disagree,5,8,3,9,1,.51790541
24,Male,Chile,,0,Agree,Agree,7,9,3,8,1,.68208992
45,Male,Portugal,0,1,Agree,Agree,6,5,1.75,10,1,.57610357
24,Female,Mexico,,1,Disagree,,6,8,4.25,3,0,.65108043
32,Female,Brazil,,0,Agree,Disagree,9,5,3.75,0,0,.55868143
23,Male,Mexico,,0,Disagree,Agree,6,8,4,7,1,.55401999
49,Male,Mexico,0,1,Agree,Agree,9,10,1.5,5,1,.64940679
38,Male,Brazil,,0,Strongly disagree,Strongly agree,10,1,1.75,10,1,.9002794
62,Male,Brazil,0,1,Strongly agree,Agree,5,1,3.5,10,1,.78904134
33,Female,Brazil,0,1,Strongly agree,Strongly agree,5,7,3,0,0,.99618876
28,Female,Brazil,,1,Strongly agree,Strongly agree,8,5,2.25,3,0,.96189088
59,Male,Brazil,0,1,Agree,Agree,10,1,1.5,10,1,.56423038
32,Female,Mexico,,1,Strongly agree,Agree,8,9,3.25,,0,.92084312
54,Male,Brazil,1,1,Agree,Agree,8,7,2.25,10,1,.88612759
32,Male,Brazil,0,1,Agree,Strongly agree,5,7,2.5,6,1,.58232981
22,Female,Mexico,,1,Strongly disagree,Strongly disagree,9,10,1.25,0,0,.73146451
30,Female,Argentina,,0,Strongly agree,Strongly agree,10,10,3.75,0,0,.67950624
30,Female,Argentina,1,1,Strongly agree,Strongly disagree,6,6,1.75,0,0,.90696901
31,Female,Mexico,1,1,Disagree,Disagree,6,5,2,5,0,.88004619
31,Female,Brazil,,1,Strongly agree,Agree,7,6,2,0,0,.66413826
49,Male,Argentina,,0,Agree,Agree,10,7,1.75,10,1,.56357068
53,Female,Austria,0,1,Strongly agree,Strongly agree,7,6,2.5,4,0,.54907036
32,Male,Argentina,,0,Agree,Strongly agree,8,3,2,7,1,.759624
59,Male,Portugal,0,1,Strongly agree,Strongly agree,10,5,2,9,1,.80939722
35,Female,Brazil,0,1,Strongly agree,Strongly agree,7,5,5,6,0,.66370666
40,Male,Brazil,,0,Agree,Strongly agree,5,5,3.5,10,1,.93209779
48,Male,Argentina,0,1,Agree,Agree,10,7,1.25,10,1,.89898509
33,Female,Argentina,,0,Strongly agree,Strongly agree,5,10,2,0,0,.98402172
46,Male,Argentina,0,1,Agree,Agree,2,2,2,10,1,.52000207
29,Male,Mexico,,0,Agree,Agree,9,7,3.5,9,1,.96946234
62,Male,Brazil,,1,Agree,,8,3,1.25,10,1,.73838162
42,Male,Brazil,,1,Strongly agree,Strongly agree,10,10,2,10,1,.56225014
48,Male,Mexico,0,1,Agree,Agree,9,7,1.5,10,1,.69209069
47,Male,Mexico,0,1,Agree,Agree,9,8,1.75,10,1,.55067378
27,Male,Brazil,,0,Agree,Agree,8,7,2,8,1,.61622316
42,Male,Argentina,1,1,Agree,Agree,5,7,2,10,1,.825454
21,Male,Mexico,1,1,Agree,Strongly disagree,10,10,2.5,10,1,.58630484
32,Male,France,0,1,Agree,Agree,8,8,2,8,1,.80418968
54,Male,Brazil,,0,Strongly agree,Strongly agree,8,10,2.5,10,1,.74394649
32,Female,Brazil,0,1,Strongly agree,Agree,4,1,4,3,0,.56030434
58,Male,Brazil,,1,Strongly agree,Agree,6,3,1.25,10,1,.86306089
44,Male,Austria,0,1,Disagree,Agree,10,8,1.5,10,1,.7515617
46,Male,Brazil,,0,Agree,Strongly agree,10,6,2.75,10,1,.97321212
50,Male,Brazil,,0,Strongly agree,Agree,10,2,1.5,10,1,.50075191
58,Male,Chile,0,1,Strongly agree,Disagree,7,8,2,10,1,.54215181
39,Female,Portugal,,0,Agree,Agree,10,7,2.25,0,0,.93226147
33,Female,Mexico,,1,Agree,Agree,4,8,2.25,0,0,.89348042
49,Male,Brazil,0,1,Agree,Agree,10,1,2.75,10,1,.84249717
52,Male,Mexico,1,1,Strongly agree,Strongly agree,9,9,2,10,1,.55673677
40,Male,Chile,1,1,Strongly agree,Strongly agree,10,10,2.75,10,1,.62552482
33,Female,France,0,1,Agree,Agree,0,5,4,5,0,.93398649
36,Male,Chile,,0,Agree,Agree,4,5,4.25,8,1,.83990067
27,Male,France,,0,Strongly agree,Strongly agree,2,2,5,5,1,.9830358
19,Male,Mexico,,1,Strongly agree,Strongly agree,7,1,2,8,1,.9229933
55,Male,Portugal,0,1,Agree,Agree,7,8,2,10,1,.68018508
33,Female,Brazil,,0,Agree,Strongly disagree,5,5,2.75,2,0,.65131402
25,Female,Mexico,0,1,Strongly agree,Strongly agree,10,6,2,1,0,.54671389
37,Male,Portugal,1,1,Agree,,6,7,3.75,7,1,.76098192
46,Male,Brazil,1,1,Strongly agree,Disagree,7,4,1.5,10,1,.89998645
38,Male,Chile,0,1,Disagree,Agree,10,6,2,10,1,.70318258
32,Female,Mexico,,0,Strongly agree,Strongly agree,9,9,3,2,0,.89367568
56,Male,Brazil,1,1,Strongly agree,Agree,0,3,2.25,10,1,.67506605
57,Male,Portugal,0,1,Agree,Strongly agree,7,3,1.5,10,1,.81412375
48,Male,Portugal,0,1,Strongly agree,Strongly agree,6,7,2.5,7,1,.64514905
36,Male,Brazil,0,1,Agree,Agree,10,6,1.5,10,1,.72882521
55,Male,Brazil,,0,Strongly disagree,Strongly disagree,10,10,1.25,10,1,.62684715
49,Male,Portugal,0,1,Agree,Agree,7,7,2.5,7,1,.79064411
38,Male,Brazil,1,1,Strongly agree,Strongly agree,8,3,3,7,1,.90965545
34,Male,Brazil,0,1,Disagree,Disagree,0,6,3,7,1,.69634205
52,Male,Brazil,1,1,Agree,Agree,10,5,1,10,1,.87749112
40,Male,Brazil,0,1,Strongly agree,Agree,8,7,1.75,8,1,.60355544
26,Female,Portugal,0,1,,Strongly agree,7,7,3.5,2,0,.8383894
21,Male,France,,0,Agree,Strongly agree,9,10,5,8,1,.53341746
51,Male,Brazil,0,1,Strongly agree,Strongly agree,10,7,1.75,10,1,.59522808
33,Female,Sweden,,1,Agree,,6,3,2,1,0,.82244986
58,Male,Portugal,0,1,Strongly agree,Strongly agree,10,9,1,10,1,.75474006
62,Male,Brazil,0,1,Strongly agree,Strongly agree,9,7,1.5,10,1,.72338724
25,Female,Mexico,0,1,Strongly agree,Strongly agree,9,9,4.25,2,0,.68813574
32,Female,Argentina,0,1,Strongly agree,Strongly agree,8,7,2,3,0,.63574046
45,Male,Chile,1,1,Strongly disagree,Strongly disagree,5,7,3.25,9,1,.68295318
63,Male,Brazil,,0,Strongly agree,Strongly agree,4,1,2.25,5,1,.57530415
40,Male,Mexico,1,1,Strongly agree,Strongly agree,10,9,1.75,10,1,.83088541
45,Female,Portugal,0,1,Strongly agree,Strongly agree,10,6,1.75,3,0,.93328112
25,Male,Mexico,,0,Strongly agree,Strongly agree,1,5,3,8,1,.66598588
55,Male,Mexico,1,1,Agree,Agree,9,1,1.25,10,1,.50639367
57,Female,Portugal,,0,Strongly agree,Strongly agree,7,3,2.25,2,0,.92681193
59,Male,Portugal,1,1,Agree,Strongly agree,8,8,1.25,9,1,.98192471
56,Male,Brazil,,0,Strongly disagree,Strongly disagree,6,2,2,8,1,.79565716
22,Female,Portugal,,0,Strongly agree,Agree,7,4,2.5,3,0,.62234211
51,Male,Brazil,0,1,Strongly agree,Agree,7,7,2,10,1,.99915057
52,Male,Brazil,,0,Agree,Disagree,5,5,3,5,1,.89759755
28,Male,Mexico,1,1,Agree,Agree,8,5,1.5,10,1,.89088702
32,Female,Mexico,,0,Agree,Strongly agree,6,4,2,4,0,.95773721
61,Male,Brazil,0,1,Agree,Disagree,8,8,1.25,10,1,.67717803
47,Male,Mexico,1,1,Agree,Strongly agree,8,9,1.75,10,1,.65248841
61,Male,Mexico,0,1,Agree,Agree,9,7,1.25,10,1,.57950664
21,Male,Mexico,,0,Agree,Agree,8,5,1.25,10,1,.69067359
61,Male,Mexico,0,1,Agree,Agree,10,9,1,10,1,.92301995
49,Male,Argentina,1,1,Agree,Agree,8,8,2.5,7,1,.57310396
54,Male,Mexico,0,1,Strongly agree,Agree,8,8,1.75,8,1,.70700532
57,Male,Brazil,1,1,Strongly agree,Agree,9,9,4.5,10,1,.60113811
51,Male,Mexico,0,1,Strongly disagree,Strongly disagree,8,10,4,10,1,.69254673
21,Male,Portugal,,1,Agree,Agree,8,7,2.75,8,1,.65162814
30,Female,Mexico,,0,Strongly agree,Strongly agree,5,6,2.75,3,0,.52338487
38,Male,Mexico,0,1,Agree,Agree,9,10,3.75,9,1,.71167934
27,Female,Mexico,,0,Disagree,Agree,10,7,4,0,0,.53096241
56,Male,Austria,0,1,Strongly agree,Strongly agree,8,8,1.25,8,1,.99934012
38,Female,Austria,,1,Strongly agree,Strongly agree,7,8,2,3,0,.50286072
